ID_cliente,nome_cliente,sexo_biologico_cliente,idade_cliente,cidade_cliente,estado_cliente,regiao_cliente
39551,Ana Casa Grande,Feminino,40,Hortolândia,São Paulo,Sudeste
39552,Sarah Gonçalves,Feminino,53,Juazeiro do Norte,Ceará,Nordeste
39553,Caroline Montenegro,Feminino,39,Campinas,São Paulo,Sudeste
39554,Brenda Barros,Feminino,23,São Paulo,São Paulo,Sudeste
39555,Yuri Almeida,Masculino,40,Caxias,Maranhão,Nordeste
39556,Guilherme Campos,Masculino,33,São Paulo,São Paulo,Sudeste
39557,Matteo Sales,Masculino,26,Maricá,Rio de Janeiro,Sudeste
39558,Stephany Nogueira,Feminino,37,Cariacica,Espírito Santo,Sudeste
39559,Luísa Correia,Feminino,32,São Paulo,São Paulo,Sudeste
39560,Luiz Otávio Pastor,Masculino,18,Feira de Santana,Bahia,Nordeste
39561,Ana Lívia Correia,Feminino,37,Rio de Janeiro,Rio de Janeiro,Sudeste
39562,Luiz Fernando Montenegro,Masculino,34,Duque de Caxias,Rio de Janeiro,Sudeste
39563,Ester Rocha,Feminino,39,Maceió,Alagoas,Nordeste
39564,Mariane da Cruz,Feminino,36,Caxias,Maranhão,Nordeste
39565,Sara Siqueira,Feminino,64,Belo Horizonte,Minas Gerais,Sudeste
39566,Larissa Machado,Feminino,36,São Paulo,São Paulo,Sudeste
39567,Valentina Moreira,Feminino,31,Ilhéus,Bahia,Nordeste
39568,Vinícius Casa Grande,Masculino,44,Cabo de Santo Agostinho,Pernambuco,Nordeste
39569,Kaique Farias,Masculino,29,Dourados,Mato Grosso do Sul,Centro-Oeste
39570,Camila Pereira,Feminino,39,Carapicuíba,São Paulo,Sudeste
39571,Vicente Monteiro,Masculino,36,Juazeiro do Norte,Ceará,Nordeste
39572,Yasmin Camargo,Feminino,30,São José do Rio Preto,São Paulo,Sudeste
39573,Helena Cunha,Feminino,20,Rio de Janeiro,Rio de Janeiro,Sudeste
39574,Dante Viana,Masculino,34,São Paulo,São Paulo,Sudeste
39575,Rebeca Cassiano,Feminino,35,Jundiaí,São Paulo,Sudeste
39576,Fernanda Teixeira,Feminino,34,São Luís,Maranhão,Nordeste
39577,Davi Lucca Novaes,Masculino,35,Belo Horizonte,Minas Gerais,Sudeste
39578,Stella Castro,Feminino,39,Uberaba,Minas Gerais,Sudeste
39579,Henry Gabriel Pinto,Masculino,42,Araguaína,Tocantins,Norte
39580,Fernando Santos,Masculino,27,Cachoeiro de Itapemirim,Espírito Santo,Sudeste
39581,Raul Dias,Masculino,40,Rio de Janeiro,Rio de Janeiro,Sudeste
39582,Lorena Borges,Feminino,29,Brasília,Distrito Federal,Centro-Oeste
39583,Gustavo Moura,Masculino,26,São Paulo,São Paulo,Sudeste
39584,Ravy Aragão,Masculino,54,São Gonçalo,Rio de Janeiro,Sudeste
39585,Maria Fernanda Dias,Feminino,31,Salvador,Bahia,Nordeste
39586,Laura da Paz,Feminino,32,Embu das Artes,São Paulo,Sudeste
39587,Amanda Farias,Feminino,44,Brasília,Distrito Federal,Centro-Oeste
39588,Kaique Mendonça,Masculino,46,São Paulo,São Paulo,Sudeste
39589,Lorenzo Fogaça,Masculino,29,Valparaíso de Goiás,Goiás,Centro-Oeste
39590,Gael Cirino,Masculino,38,Rio Branco,Acre,Norte
39591,Laís Camargo,Feminino,34,Timon,Maranhão,Nordeste
39592,Gabriela Leão,Feminino,36,Magé,Rio de Janeiro,Sudeste
39593,Asafe Mendes,Masculino,32,Caxias,Maranhão,Nordeste
39594,Arthur Gabriel Vieira,Masculino,35,Jaboatão dos Guararapes,Pernambuco,Nordeste
39595,Eduarda Silveira,Feminino,32,Caxias do Sul,Rio Grande do Sul,Sul
39596,Letícia Pacheco,Feminino,35,Manaus,Amazonas,Norte
39597,Dante da Mota,Masculino,32,Pelotas,Rio Grande do Sul,Sul
39598,Cauã Albuquerque,Masculino,22,Montes Claros,Minas Gerais,Sudeste
39599,Olivia Brito,Feminino,21,Betim,Minas Gerais,Sudeste
39600,Ravy Novaes,Masculino,37,Boa Vista,Roraima,Norte
39601,Natália Moraes,Feminino,29,Duque de Caxias,Rio de Janeiro,Sudeste
39602,Mariah Monteiro,Feminino,34,São José do Rio Preto,São Paulo,Sudeste
39603,Maria Alice Sousa,Feminino,38,São Paulo,São Paulo,Sudeste
39604,Gabrielly Sales,Feminino,39,Angra dos Reis,Rio de Janeiro,Sudeste
39605,Maria Helena Albuquerque,Feminino,53,São Gonçalo,Rio de Janeiro,Sudeste
39606,Agatha da Mota,Feminino,31,São Paulo,São Paulo,Sudeste
39607,Luara Sá,Feminino,37,Timon,Maranhão,Nordeste
39608,Kevin Fernandes,Masculino,38,São Paulo,São Paulo,Sudeste
39609,Sara Pereira,Feminino,33,Piracicaba,São Paulo,Sudeste
39610,João Miguel Carvalho,Masculino,40,Maceió,Alagoas,Nordeste
39611,Sara Freitas,Feminino,36,São Paulo,São Paulo,Sudeste
39612,Heloísa Martins,Feminino,48,São Paulo,São Paulo,Sudeste
39613,Heitor Marques,Masculino,34,São Paulo,São Paulo,Sudeste
39614,Gustavo Henrique Cavalcante,Masculino,39,Brasília,Distrito Federal,Centro-Oeste
39615,Maria Laura Sales,Feminino,39,Boa Vista,Roraima,Norte
39616,Manuella Costa,Feminino,25,Carapicuíba,São Paulo,Sudeste
39617,Milena Casa Grande,Feminino,28,Lauro de Freitas,Bahia,Nordeste
39618,José Miguel das Neves,Masculino,37,Ipatinga,Minas Gerais,Sudeste
39619,João Guilherme Nunes,Masculino,34,Luziânia,Goiás,Centro-Oeste
39620,Renan Silveira,Masculino,22,Brasília,Distrito Federal,Centro-Oeste
39621,Bárbara Castro,Feminino,29,Sete Lagoas,Minas Gerais,Sudeste
39622,Eduarda Garcia,Feminino,37,Goiânia,Goiás,Centro-Oeste
39623,Levi Barbosa,Masculino,19,Uberlândia,Minas Gerais,Sudeste
39624,Lavínia Rezende,Feminino,22,Teresina,Piauí,Nordeste
39625,Isabella Leão,Feminino,25,Goiânia,Goiás,Centro-Oeste
39626,Enrico Aparecida,Masculino,38,Brasília,Distrito Federal,Centro-Oeste
39627,Bento Pacheco,Masculino,47,Salvador,Bahia,Nordeste
39628,Aylla Vasconcelos,Feminino,34,Anápolis,Goiás,Centro-Oeste
39629,Cecília Ferreira,Feminino,32,Brasília,Distrito Federal,Centro-Oeste
39630,Thomas Freitas,Masculino,32,Caxias do Sul,Rio Grande do Sul,Sul
39631,Isaac das Neves,Masculino,28,Natal,Rio Grande do Norte,Nordeste
39632,Ana Júlia Carvalho,Feminino,43,Natal,Rio Grande do Norte,Nordeste
39633,Ryan Almeida,Masculino,32,Duque de Caxias,Rio de Janeiro,Sudeste
39634,Sophia Oliveira,Feminino,36,Duque de Caxias,Rio de Janeiro,Sudeste
39635,Maria da Costa,Feminino,32,Rio de Janeiro,Rio de Janeiro,Sudeste
39636,Thiago Viana,Masculino,28,Rio de Janeiro,Rio de Janeiro,Sudeste
39637,Ravy Almeida,Masculino,29,João Pessoa,Paraíba,Nordeste
39638,Maya Ribeiro,Feminino,21,Belo Horizonte,Minas Gerais,Sudeste
39639,José Pedro Andrade,Masculino,21,João Pessoa,Paraíba,Nordeste
39640,Breno Costela,Masculino,57,Fortaleza,Ceará,Nordeste
39641,Sabrina da Mata,Feminino,44,Cascavel,Paraná,Sul
39642,Yuri Oliveira,Masculino,27,Serra,Espírito Santo,Sudeste
39643,Maria Júlia Monteiro,Feminino,21,Caxias do Sul,Rio Grande do Sul,Sul
39644,Davi Lucca Lima,Masculino,42,Americana,São Paulo,Sudeste
39645,Hellena Mendonça,Feminino,34,Fortaleza,Ceará,Nordeste
39646,Mateus Pereira,Masculino,51,Fortaleza,Ceará,Nordeste
39647,Davi Lucas da Luz,Masculino,41,São Paulo,São Paulo,Sudeste
39648,Maria Laura Azevedo,Feminino,24,Rio de Janeiro,Rio de Janeiro,Sudeste
39649,André Farias,Masculino,27,Bauru,São Paulo,Sudeste
39650,Isabelly Camargo,Feminino,30,Salvador,Bahia,Nordeste
39651,Yago Almeida,Masculino,50,São Bernardo do Campo,São Paulo,Sudeste
39652,Laís Rios,Feminino,64,João Pessoa,Paraíba,Nordeste
39653,Kaique Vasconcelos,Masculino,46,São Paulo,São Paulo,Sudeste
39654,Raquel Pereira,Feminino,18,Londrina,Paraná,Sul
39655,Larissa Alves,Feminino,31,São Paulo,São Paulo,Sudeste
39656,Luan Andrade,Masculino,51,João Pessoa,Paraíba,Nordeste
39657,Luan Viana,Masculino,39,Niterói,Rio de Janeiro,Sudeste
39658,Cauã Farias,Masculino,20,Mesquita,Rio de Janeiro,Sudeste
39659,João Gabriel Pereira,Masculino,47,Ananindeua,Pará,Norte
39660,Anthony Gabriel Jesus,Masculino,35,São Paulo,São Paulo,Sudeste
39661,Ana Liz da Cruz,Feminino,37,Curitiba,Paraná,Sul
39662,Lucas Leão,Masculino,42,Porto Velho,Rondônia,Norte
39663,Enrico Martins,Masculino,38,Natal,Rio Grande do Norte,Nordeste
39664,Alexia Gomes,Feminino,36,São Carlos,São Paulo,Sudeste
39665,Breno Almeida,Masculino,33,Rio de Janeiro,Rio de Janeiro,Sudeste
39666,Luiz Miguel Aparecida,Masculino,33,Rio de Janeiro,Rio de Janeiro,Sudeste
39667,Ana Laura Vargas,Feminino,18,Campo Grande,Mato Grosso do Sul,Centro-Oeste
39668,Carlos Eduardo Mendonça,Masculino,38,Petrópolis,Rio de Janeiro,Sudeste
39669,Cauã Pinto,Masculino,35,Curitiba,Paraná,Sul
39670,Maria Clara da Cruz,Feminino,34,Rio de Janeiro,Rio de Janeiro,Sudeste
39671,Maysa Cassiano,Feminino,31,Brasília,Distrito Federal,Centro-Oeste
39672,Calebe Martins,Masculino,40,São Paulo,São Paulo,Sudeste
39673,Rafaela Souza,Feminino,27,Juiz de Fora,Minas Gerais,Sudeste
39674,João Abreu,Masculino,29,Viamão,Rio Grande do Sul,Sul
39675,Valentina das Neves,Feminino,40,São Paulo,São Paulo,Sudeste
39676,Olívia Oliveira,Feminino,26,São José,Santa Catarina,Sul
39677,Pedro Miguel Fonseca,Masculino,40,Aparecida de Goiânia,Goiás,Centro-Oeste
39678,Hadassa Barbosa,Feminino,18,Manaus,Amazonas,Norte
39679,Dante Fonseca,Masculino,45,Nova Iguaçu,Rio de Janeiro,Sudeste
39680,João Vitor Duarte,Masculino,28,Gravataí,Rio Grande do Sul,Sul
39681,Benício Leão,Masculino,40,Santo André,São Paulo,Sudeste
39682,Letícia Cunha,Feminino,32,Rio de Janeiro,Rio de Janeiro,Sudeste
39683,Isabelly Sales,Feminino,35,Teresina,Piauí,Nordeste
39684,Vitória Cardoso,Feminino,35,São Paulo,São Paulo,Sudeste
39685,Stephany Nascimento,Feminino,33,Goiânia,Goiás,Centro-Oeste
39686,Isabela Gomes,Feminino,36,Toledo,Paraná,Sul
39687,Nicole Abreu,Feminino,36,Ribeirão Preto,São Paulo,Sudeste
39688,Asafe Pastor,Masculino,46,Paulista,Pernambuco,Nordeste
39689,Mirella da Cunha,Feminino,25,Campinas,São Paulo,Sudeste
39690,Cauã Novaes,Masculino,48,Brasília,Distrito Federal,Centro-Oeste
39691,Maria Vitória Novaes,Feminino,38,São Paulo,São Paulo,Sudeste
39692,Davi Miguel Vargas,Masculino,55,Aparecida de Goiânia,Goiás,Centro-Oeste
39693,Yuri Rodrigues,Masculino,40,São José do Rio Preto,São Paulo,Sudeste
39694,Samuel Siqueira,Masculino,51,São Paulo,São Paulo,Sudeste
39695,Maria Mendonça,Feminino,24,Rio de Janeiro,Rio de Janeiro,Sudeste
39696,Aylla Pastor,Feminino,42,Santos,São Paulo,Sudeste
39697,Ágatha Nogueira,Feminino,34,Belém,Pará,Norte
39698,Natália Cirino,Feminino,47,Feira de Santana,Bahia,Nordeste
39699,Gael Aragão,Masculino,34,São Paulo,São Paulo,Sudeste
39700,Pedro Lucas Fernandes,Masculino,18,Santa Luzia,Minas Gerais,Sudeste
39701,Manuella Melo,Feminino,22,Curitiba,Paraná,Sul
39702,Yan Jesus,Masculino,33,São Paulo,São Paulo,Sudeste
39703,Aylla Garcia,Feminino,29,Chapecó,Santa Catarina,Sul
39704,Luiza Novaes,Feminino,27,Belém,Pará,Norte
39705,José Brito,Masculino,59,Campo Grande,Mato Grosso do Sul,Centro-Oeste
39706,Gael Henrique Abreu,Masculino,29,São Paulo,São Paulo,Sudeste
39707,Arthur Miguel Siqueira,Masculino,40,Juiz de Fora,Minas Gerais,Sudeste
39708,Gabrielly Castro,Feminino,37,Cotia,São Paulo,Sudeste
39709,Eloah Almeida,Feminino,46,Viamão,Rio Grande do Sul,Sul
39710,Maria Luísa da Rocha,Feminino,37,Chapecó,Santa Catarina,Sul
39711,Murilo Cavalcanti,Masculino,28,Campina Grande,Paraíba,Nordeste
39712,Alícia Leão,Feminino,49,Ponta Grossa,Paraná,Sul
39713,Mariane Mendonça,Feminino,39,Uberlândia,Minas Gerais,Sudeste
39714,Erick Pimenta,Masculino,36,Fortaleza,Ceará,Nordeste
39715,Theodoro da Costa,Masculino,30,Belo Horizonte,Minas Gerais,Sudeste
39716,Maria Vitória Vasconcelos,Feminino,30,Franca,São Paulo,Sudeste
39717,Antonella Pastor,Feminino,54,São Luís,Maranhão,Nordeste
39718,Leandro Silva,Masculino,33,Sorocaba,São Paulo,Sudeste
39719,Bryan Silveira,Masculino,45,Rio de Janeiro,Rio de Janeiro,Sudeste
39720,Arthur Cirino,Masculino,19,Barueri,São Paulo,Sudeste
39721,Theodoro Sampaio,Masculino,35,Cariacica,Espírito Santo,Sudeste
39722,Emanuelly Peixoto,Feminino,35,São Paulo,São Paulo,Sudeste
39723,Nathan Costa,Masculino,31,Florianópolis,Santa Catarina,Sul
39724,Sophia Rodrigues,Feminino,29,Sumaré,São Paulo,Sudeste
39725,André Cavalcanti,Masculino,31,Feira de Santana,Bahia,Nordeste
39726,Maya das Neves,Feminino,48,Belo Horizonte,Minas Gerais,Sudeste
39727,Eduardo Vargas,Masculino,32,Fortaleza,Ceará,Nordeste
39728,Benjamim da Conceição,Masculino,20,São Gonçalo,Rio de Janeiro,Sudeste
39729,Ana Vitória Ferreira,Feminino,42,Duque de Caxias,Rio de Janeiro,Sudeste
39730,Cauê Pires,Masculino,42,São José do Rio Preto,São Paulo,Sudeste
39731,Elisa Cavalcante,Feminino,42,Rio de Janeiro,Rio de Janeiro,Sudeste
39732,Pedro Dias,Masculino,22,Sete Lagoas,Minas Gerais,Sudeste
39733,Valentina Barros,Feminino,34,Itaquaquecetuba,São Paulo,Sudeste
39734,Pedro Miguel Martins,Masculino,39,Santos,São Paulo,Sudeste
39735,Emanuella Pacheco,Feminino,18,Cuiabá,Mato Grosso,Centro-Oeste
39736,Ester Ferreira,Feminino,39,Belo Horizonte,Minas Gerais,Sudeste
39737,Ravi Lucca Moura,Masculino,21,Rio de Janeiro,Rio de Janeiro,Sudeste
39738,Fernanda Lima,Feminino,18,São Paulo,São Paulo,Sudeste
39739,Isabel Leão,Feminino,36,Timon,Maranhão,Nordeste
39740,Vitória Caldeira,Feminino,31,São Paulo,São Paulo,Sudeste
39741,Carolina Câmara,Feminino,32,São Gonçalo,Rio de Janeiro,Sudeste
39742,Allana Duarte,Feminino,44,Guarujá,São Paulo,Sudeste
39743,Henry Cassiano,Masculino,37,Rio de Janeiro,Rio de Janeiro,Sudeste
39744,Luan Carvalho,Masculino,39,Rio de Janeiro,Rio de Janeiro,Sudeste
39745,Mariana Aragão,Feminino,25,Rio de Janeiro,Rio de Janeiro,Sudeste
39746,Ana Cecília Azevedo,Feminino,29,São Paulo,São Paulo,Sudeste
39747,Aurora Nogueira,Feminino,21,São Vicente,São Paulo,Sudeste
39748,Cauê Cirino,Masculino,29,Taboão da Serra,São Paulo,Sudeste
39749,Isabelly Almeida,Feminino,48,Manaus,Amazonas,Norte
39750,Pietra Cunha,Feminino,35,Anápolis,Goiás,Centro-Oeste
39751,Valentina Moura,Feminino,37,Recife,Pernambuco,Nordeste
39752,Ana Liz Barbosa,Feminino,56,Porto Alegre,Rio Grande do Sul,Sul
39753,Diego Cavalcante,Masculino,28,Boa Vista,Roraima,Norte
39754,Aurora Carvalho,Feminino,34,Manaus,Amazonas,Norte
39755,João Pires,Masculino,23,Valparaíso de Goiás,Goiás,Centro-Oeste
39756,Fernanda Souza,Feminino,34,Duque de Caxias,Rio de Janeiro,Sudeste
39757,Oliver Ferreira,Masculino,48,Chapecó,Santa Catarina,Sul
39758,Carolina Brito,Feminino,46,Feira de Santana,Bahia,Nordeste
39759,Bento Barbosa,Masculino,47,Hortolândia,São Paulo,Sudeste
39760,Arthur Gabriel Macedo,Masculino,38,Cuiabá,Mato Grosso,Centro-Oeste
39761,João Gabriel Farias,Masculino,32,Mogi das Cruzes,São Paulo,Sudeste
39762,Felipe Aragão,Masculino,34,Maringá,Paraná,Sul
39763,Marcela Santos,Feminino,40,Cuiabá,Mato Grosso,Centro-Oeste
39764,Ana Júlia Andrade,Feminino,35,Belo Horizonte,Minas Gerais,Sudeste
39765,Bruno Azevedo,Masculino,43,Osasco,São Paulo,Sudeste
39766,Ravi Camargo,Masculino,35,Rio de Janeiro,Rio de Janeiro,Sudeste
39767,Luna Montenegro,Feminino,44,Joinville,Santa Catarina,Sul
39768,Ana Moraes,Feminino,51,Salvador,Bahia,Nordeste
39769,Maria Fernanda Pires,Feminino,23,Recife,Pernambuco,Nordeste
39770,Camila Barros,Feminino,25,Fortaleza,Ceará,Nordeste
39771,Benício Duarte,Masculino,35,Imperatriz,Maranhão,Nordeste
39772,Antônio Rios,Masculino,41,Salvador,Bahia,Nordeste
39773,Kevin Caldeira,Masculino,43,João Pessoa,Paraíba,Nordeste
39774,Eloah Castro,Feminino,50,Santo André,São Paulo,Sudeste
39775,Manuela Araújo,Feminino,28,Belém,Pará,Norte
39776,Ana Vitória Camargo,Feminino,41,Guarulhos,São Paulo,Sudeste
39777,Eloah Montenegro,Feminino,42,São Gonçalo,Rio de Janeiro,Sudeste
39778,Rafael Vasconcelos,Masculino,38,Caruaru,Pernambuco,Nordeste
39779,Luísa Araújo,Feminino,40,Caucaia,Ceará,Nordeste
39780,Vicente Cirino,Masculino,36,Manaus,Amazonas,Norte
39781,Miguel Martins,Masculino,26,São Paulo,São Paulo,Sudeste
39782,Asafe Correia,Masculino,26,Curitiba,Paraná,Sul
39783,Ana Laura Pastor,Feminino,46,Piracicaba,São Paulo,Sudeste
39784,Ryan da Cruz,Masculino,32,Londrina,Paraná,Sul
39785,Alexia Macedo,Feminino,56,Araraquara,São Paulo,Sudeste
39786,Calebe da Paz,Masculino,46,Brasília,Distrito Federal,Centro-Oeste
39787,Isabella Monteiro,Feminino,51,Cuiabá,Mato Grosso,Centro-Oeste
39788,Cauê Peixoto,Masculino,44,São José do Rio Preto,São Paulo,Sudeste
39789,Caleb Andrade,Masculino,44,Rio de Janeiro,Rio de Janeiro,Sudeste
39790,João Guilherme Freitas,Masculino,27,Foz do Iguaçu,Paraná,Sul
39791,Brenda da Rosa,Feminino,19,Feira de Santana,Bahia,Nordeste
39792,Davi da Cunha,Masculino,38,Jundiaí,São Paulo,Sudeste
39793,Maria Helena Santos,Feminino,37,Salvador,Bahia,Nordeste
39794,Vitor Gabriel Montenegro,Masculino,29,Belo Horizonte,Minas Gerais,Sudeste
39795,Dante Viana,Masculino,27,Maringá,Paraná,Sul
39796,Sabrina Dias,Feminino,33,São Paulo,São Paulo,Sudeste
39797,Nicolas Azevedo,Masculino,24,Belo Horizonte,Minas Gerais,Sudeste
39798,Asafe Nunes,Masculino,32,Barueri,São Paulo,Sudeste
39799,Marcela Novais,Feminino,18,Arapiraca,Alagoas,Nordeste
39800,Heloísa Vieira,Feminino,57,Paulista,Pernambuco,Nordeste
39801,Juan Nogueira,Masculino,37,Manaus,Amazonas,Norte
39802,Isaque Fernandes,Masculino,45,João Pessoa,Paraíba,Nordeste
39803,Ana Luiza Castro,Feminino,48,Porto Alegre,Rio Grande do Sul,Sul
39804,Ravi Lucca Farias,Masculino,26,São José dos Pinhais,Paraná,Sul
39805,Ian Leão,Masculino,50,Carapicuíba,São Paulo,Sudeste
39806,Francisco da Rosa,Masculino,24,Ilhéus,Bahia,Nordeste
39807,Olívia Pimenta,Feminino,36,Salvador,Bahia,Nordeste
39808,Ana Laura Fogaça,Feminino,19,Rio de Janeiro,Rio de Janeiro,Sudeste
39809,Emilly Teixeira,Feminino,24,São Paulo,São Paulo,Sudeste
39810,Heloísa Rodrigues,Feminino,36,São Paulo,São Paulo,Sudeste
39811,Gael Siqueira,Masculino,37,Bauru,São Paulo,Sudeste
39812,Lorena Melo,Feminino,39,Ribeirão Preto,São Paulo,Sudeste
39813,Lucca Albuquerque,Masculino,28,Patos de Minas,Minas Gerais,Sudeste
39814,Bernardo Mendes,Masculino,51,São Paulo,São Paulo,Sudeste
39815,Yan Correia,Masculino,31,Itabuna,Bahia,Nordeste
39816,Maria Alice Siqueira,Feminino,18,Rio de Janeiro,Rio de Janeiro,Sudeste
39817,Otto Correia,Masculino,41,Campina Grande,Paraíba,Nordeste
39818,Maria Flor da Mata,Feminino,32,Rio de Janeiro,Rio de Janeiro,Sudeste
39819,Arthur Gabriel Pires,Masculino,37,Campinas,São Paulo,Sudeste
39820,Léo Moura,Masculino,33,Santarém,Pará,Norte
39821,Lucas Montenegro,Masculino,44,São Paulo,São Paulo,Sudeste
39822,Ana Sophia Brito,Feminino,33,São Paulo,São Paulo,Sudeste
39823,Yago Freitas,Masculino,23,São Luís,Maranhão,Nordeste
39824,Luiz Fernando Machado,Masculino,43,Porto Alegre,Rio Grande do Sul,Sul
39825,Olívia Barros,Feminino,47,São Paulo,São Paulo,Sudeste
39826,Olivia Almeida,Feminino,44,Porto Alegre,Rio Grande do Sul,Sul
39827,Melina Machado,Feminino,28,Guarulhos,São Paulo,Sudeste
39828,Luiz Miguel Melo,Masculino,37,Mogi das Cruzes,São Paulo,Sudeste
39829,Paulo Lopes,Masculino,28,Teresina,Piauí,Nordeste
39830,Caroline Martins,Feminino,40,São José dos Pinhais,Paraná,Sul
39831,Ana Sophia Araújo,Feminino,38,Feira de Santana,Bahia,Nordeste
39832,Mathias Caldeira,Masculino,33,Montes Claros,Minas Gerais,Sudeste
39833,Arthur Gabriel da Paz,Masculino,41,Aparecida de Goiânia,Goiás,Centro-Oeste
39834,Erick Vasconcelos,Masculino,35,Aracaju,Sergipe,Nordeste
39835,Ana Beatriz da Cruz,Feminino,47,Duque de Caxias,Rio de Janeiro,Sudeste
39836,Antônio Melo,Masculino,39,Porto Alegre,Rio Grande do Sul,Sul
39837,Gustavo Santos,Masculino,43,Belém,Pará,Norte
39838,Marcela da Conceição,Feminino,29,São Paulo,São Paulo,Sudeste
39839,Maria Julia Moura,Feminino,35,Belo Horizonte,Minas Gerais,Sudeste
39840,Diego Montenegro,Masculino,33,Recife,Pernambuco,Nordeste
39841,Ana Luiza Duarte,Feminino,18,Jaraguá do Sul,Santa Catarina,Sul
39842,Ravi Lucca Nascimento,Masculino,45,Bauru,São Paulo,Sudeste
39843,Antônio Albuquerque,Masculino,30,São Paulo,São Paulo,Sudeste
39844,Ravi Lucca Rezende,Masculino,42,Timon,Maranhão,Nordeste
39845,Matheus Camargo,Masculino,47,Cabo de Santo Agostinho,Pernambuco,Nordeste
39846,Paulo Pereira,Masculino,35,Ponta Grossa,Paraná,Sul
39847,Agatha Araújo,Feminino,39,Mesquita,Rio de Janeiro,Sudeste
39848,Vicente Dias,Masculino,35,Cuiabá,Mato Grosso,Centro-Oeste
39849,Isabelly da Luz,Feminino,32,Curitiba,Paraná,Sul
39850,Ravi Lucca Duarte,Masculino,26,Manaus,Amazonas,Norte
39851,Luara Araújo,Feminino,44,Brasília,Distrito Federal,Centro-Oeste
39852,Pedro Lucas da Rosa,Masculino,27,Cabo Frio,Rio de Janeiro,Sudeste
39853,Valentina Brito,Feminino,40,Manaus,Amazonas,Norte
39854,José Pedro da Rosa,Masculino,18,Rio Branco,Acre,Norte
39855,Leandro da Costa,Masculino,55,Salvador,Bahia,Nordeste
39856,Julia da Mota,Feminino,40,Porto Alegre,Rio Grande do Sul,Sul
39857,Maria Sophia Souza,Feminino,42,Rio de Janeiro,Rio de Janeiro,Sudeste
39858,Eloá Guerra,Feminino,39,São Paulo,São Paulo,Sudeste
39859,Maria Liz Cavalcanti,Feminino,35,São José de Ribamar,Maranhão,Nordeste
39860,Maria Vitória Vargas,Feminino,26,Santo André,São Paulo,Sudeste
39861,Helena Peixoto,Feminino,41,Macapá,Amapá,Norte
39862,Luiz Felipe Brito,Masculino,40,Divinópolis,Minas Gerais,Sudeste
39863,Stephany Caldeira,Feminino,37,Goiânia,Goiás,Centro-Oeste
39864,Heloísa Nascimento,Feminino,43,Uberlândia,Minas Gerais,Sudeste
39865,Isabel Correia,Feminino,30,Taboão da Serra,São Paulo,Sudeste
39866,João Lucas Sampaio,Masculino,46,São Luís,Maranhão,Nordeste
39867,Liz Barros,Feminino,38,Rio das Ostras,Rio de Janeiro,Sudeste
39868,Luiza Fernandes,Feminino,42,Imperatriz,Maranhão,Nordeste
39869,Emilly Oliveira,Feminino,24,Belford Roxo,Rio de Janeiro,Sudeste
39870,Eduarda Martins,Feminino,40,Ribeirão Preto,São Paulo,Sudeste
39871,Ravi Melo,Masculino,18,Brasília,Distrito Federal,Centro-Oeste
39872,Rafael Borges,Masculino,27,Chapecó,Santa Catarina,Sul
39873,Gabriel Freitas,Masculino,44,Fortaleza,Ceará,Nordeste
39874,Yasmin Pinto,Feminino,54,Araucária,Paraná,Sul
39875,Noah Campos,Masculino,35,Belo Horizonte,Minas Gerais,Sudeste
39876,Maria Júlia Almeida,Feminino,25,Itajaí,Santa Catarina,Sul
39877,Benjamin Barros,Masculino,39,Hortolândia,São Paulo,Sudeste
39878,Gustavo Caldeira,Masculino,49,Recife,Pernambuco,Nordeste
39879,Danilo da Cruz,Masculino,23,Santa Maria,Rio Grande do Sul,Sul
39880,Thales Montenegro,Masculino,49,Rio de Janeiro,Rio de Janeiro,Sudeste
39881,Melina Azevedo,Feminino,18,Araraquara,São Paulo,Sudeste
